compatible scenarios from "2021.06.09.12.39.51_veh-26_05620_06003"

FOUND: 6400
0cf24d9e94dd5f2c stationary 2021.06.09.12.39.51_veh-26_05620_06003
0cfb6dd4faec5f6f traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0cfbe263b76a53b6 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0d039b0f103f5341 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0d07711eee17517d unknown 2021.06.09.12.39.51_veh-26_05620_06003
0d0a41bd5c7f5349 unknown 2021.06.09.12.39.51_veh-26_05620_06003
0d129b8d8dfe57fe stationary 2021.06.09.12.39.51_veh-26_05620_06003
0d1bb3e1c53357cb stationary 2021.06.09.12.39.51_veh-26_05620_06003
0d3355574da1577b unknown 2021.06.09.12.39.51_veh-26_05620_06003
0d4ae6eb06495b1e high_magnitude_speed 2021.06.09.12.39.51_veh-26_05620_06003
0d4b388976ca5c07 unknown 2021.06.09.12.39.51_veh-26_05620_06003
0d514bd2600b5894 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0d562412577159d6 unknown 2021.06.09.12.39.51_veh-26_05620_06003
0d576d6e37dc5420 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0d587ee44f1557a0 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0d5c1179d3485b9a unknown 2021.06.09.12.39.51_veh-26_05620_06003
0d5df9eca408544e traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0d5e321950f759a6 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0d658c5d3c2a52b7 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0d71824f0a2052ed unknown 2021.06.09.12.39.51_veh-26_05620_06003
0d7c2fcf9cfa5ba2 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0d88da3232235988 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0d8bb3dd71d45fd8 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0d9d5b0ca7ed5a7c unknown 2021.06.09.12.39.51_veh-26_05620_06003
0da1074911cb5bd6 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0da109f02d1c5401 unknown 2021.06.09.12.39.51_veh-26_05620_06003
0da4289a65485b59 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0da5144fe542508d traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0daec8aa647b566f stationary 2021.06.09.12.39.51_veh-26_05620_06003
0db3b9d33920581d traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0dba641d48bd5f48 unknown 2021.06.09.12.39.51_veh-26_05620_06003
0dc17a1bfa395e6e traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0dcb6fd8e9f55a29 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0dd1f01c641e584c traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0dd2740e2a4c51b0 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0dd34cbbb9be5444 traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0dd47cd715fb59bf stationary 2021.06.09.12.39.51_veh-26_05620_06003
0dd9238b7bce57af traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0de00743162953d0 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0e2037ad37fb57ad stationary 2021.06.09.12.39.51_veh-26_05620_06003
0e2e4aac9d725b6e stationary 2021.06.09.12.39.51_veh-26_05620_06003
0e3a640c899a5898 unknown 2021.06.09.12.39.51_veh-26_05620_06003
0e3bf5afc02458dc traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0e3d04a199d252fb traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0e44e7d6c7f05600 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0e4e1ac813555d93 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0e4f7102178457a8 medium_magnitude_speed 2021.06.09.12.39.51_veh-26_05620_06003
0e551931209455ce traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0e7b6921ea945605 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0ea3c9fdec705993 on_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0eca4b67f13c5e00 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0ed18f71290f590a stationary 2021.06.09.12.39.51_veh-26_05620_06003
0ed4220998d05ddf unknown 2021.06.09.12.39.51_veh-26_05620_06003
0ed8aa4e380553e8 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0eea4d0bece35e81 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0ef397fabc715554 traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0f0000b611705ab5 unknown 2021.06.09.12.39.51_veh-26_05620_06003
0f01bb61c9f25e16 traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0f0461132fe45322 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f096a4230bc5657 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f1afba62a4a5b3f high_magnitude_speed 2021.06.09.12.39.51_veh-26_05620_06003
0f2aaa41ff1b5980 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f2d9561f2fe516a traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0f301490e4a45717 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f3e941ab860575b stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f585d78b95d5f74 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f6c8b77691b5ae3 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0f7789e1a4405509 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f8af0ff7c7a55be stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f8d8a968f975079 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0f907971fc1e52c2 unknown 2021.06.09.12.39.51_veh-26_05620_06003
0f95d632e3b5541f stationary 2021.06.09.12.39.51_veh-26_05620_06003
0fa3635a77cf50b4 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0faa776ff7685b4a traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0fb2987112c352fd traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0fb4c97a785f593b stationary 2021.06.09.12.39.51_veh-26_05620_06003
0fc7f8f02b57583c traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0fd35a9e7d1e505f traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
0fd5b6cec29d514a stationary 2021.06.09.12.39.51_veh-26_05620_06003
0fd72dadaafb5605 stationary 2021.06.09.12.39.51_veh-26_05620_06003
0fdb4e25a50156fb unknown 2021.06.09.12.39.51_veh-26_05620_06003
0fdcedfed3f85d85 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0fe197faa29b592a traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
0febcd24321b55a6 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1001030ec5f75cd2 stationary 2021.06.09.12.39.51_veh-26_05620_06003
10013f01fb1f514c traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
100393cb3d895b47 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
1007e6b1a5ec5b81 stationary 2021.06.09.12.39.51_veh-26_05620_06003
100cf21f8fd85d71 on_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
1016d604b41851e2 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
10198c4618795760 stationary 2021.06.09.12.39.51_veh-26_05620_06003
10511bb81b105a56 traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
10594a5e284152e1 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
105d6b6d7dc5543e stationary 2021.06.09.12.39.51_veh-26_05620_06003
1061192a7a8a5d89 stationary 2021.06.09.12.39.51_veh-26_05620_06003
1067d696fde85ee7 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1068f05f6c14570e stationary 2021.06.09.12.39.51_veh-26_05620_06003
1078a094470658ae stationary 2021.06.09.12.39.51_veh-26_05620_06003
1086475c331f580b traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
1092c19b703c5484 traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
1095020fa5935048 stationary_in_traffic 2021.06.09.12.39.51_veh-26_05620_06003
10a64a72a6865768 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
10aca2a784b45fc9 unknown 2021.06.09.12.39.51_veh-26_05620_06003
10b5e219ad2c5b42 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
10b823c04e9a51d7 unknown 2021.06.09.12.39.51_veh-26_05620_06003
10cb0ff743245e18 stationary 2021.06.09.12.39.51_veh-26_05620_06003
10cba65a805e57e2 high_magnitude_speed 2021.06.09.12.39.51_veh-26_05620_06003
10d09d97913557b5 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
10f419facd04561c stationary 2021.06.09.12.39.51_veh-26_05620_06003
10f641e7ee7b5024 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
10faab8bd1735096 stationary 2021.06.09.12.39.51_veh-26_05620_06003
10fe44a0eaf459c1 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
110f5373e0ea588d stationary 2021.06.09.12.39.51_veh-26_05620_06003
1114613e09ba5a5a stationary 2021.06.09.12.39.51_veh-26_05620_06003
1117dea24e615179 stationary 2021.06.09.12.39.51_veh-26_05620_06003
11186b61b27056a0 stationary 2021.06.09.12.39.51_veh-26_05620_06003
112369024f825308 stationary 2021.06.09.12.39.51_veh-26_05620_06003
112d142b171b516f traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
112fd3c1349c59f0 stationary 2021.06.09.12.39.51_veh-26_05620_06003
114f164b559d544f traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
11579b5688bd52a0 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
116a7fffa08256c1 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
116e4e9c405b5cdd stationary 2021.06.09.12.39.51_veh-26_05620_06003
11752407f3755a3d stationary 2021.06.09.12.39.51_veh-26_05620_06003
117d99983cb05d16 stationary 2021.06.09.12.39.51_veh-26_05620_06003
117e41d978795242 near_high_speed_vehicle 2021.06.09.12.39.51_veh-26_05620_06003
117f09ceedf45398 unknown 2021.06.09.12.39.51_veh-26_05620_06003
1190d0d5aeae50d1 unknown 2021.06.09.12.39.51_veh-26_05620_06003
1198e97159b45230 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
119b80409ca15fff unknown 2021.06.09.12.39.51_veh-26_05620_06003
11b17ec70a9b5cc1 stationary 2021.06.09.12.39.51_veh-26_05620_06003
11b30ebedf0a5d5b traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
11c511f9f22e5a0b traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
11d3f050c8b15c2b traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
11d8dd8115c15280 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
11dbb4afc4b55df7 near_long_vehicle 2021.06.09.12.39.51_veh-26_05620_06003
11dc2f1562075a48 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
11df746c0225565f traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
11e7ab1664fc5f5a traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
11e8835819415c46 stationary 2021.06.09.12.39.51_veh-26_05620_06003
11eac45311b85eb0 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
11f8c5ede3055a64 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
11f9fbd91687538e traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
11fa681bc61b559b on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
11fbf376a2705725 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
120749e2595656df unknown 2021.06.09.12.39.51_veh-26_05620_06003
121b79fb66a25164 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
12381f3cbf695c65 stationary 2021.06.09.12.39.51_veh-26_05620_06003
12412ca0a9045237 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
12462cb9457f539c high_magnitude_speed 2021.06.09.12.39.51_veh-26_05620_06003
127858c34119518d traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1285625000565c02 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
129459d5def4568d traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
12b164f586a85886 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
12b86ec515a15de0 stationary_in_traffic 2021.06.09.12.39.51_veh-26_05620_06003
12bc092cf9c35554 stationary 2021.06.09.12.39.51_veh-26_05620_06003
12c25fd57351539d traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
12dc9b56e663542e stationary 2021.06.09.12.39.51_veh-26_05620_06003
12ea4ed59b34560b on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
12f51900835e5748 unknown 2021.06.09.12.39.51_veh-26_05620_06003
12f8c48815b6510c traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
12fae3dd368a5e88 unknown 2021.06.09.12.39.51_veh-26_05620_06003
1316f5a1721b5791 medium_magnitude_speed 2021.06.09.12.39.51_veh-26_05620_06003
131c0be788705a42 stationary 2021.06.09.12.39.51_veh-26_05620_06003
131eb5199bc95b1e traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1333030000945fd9 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
133d3e2907a95309 unknown 2021.06.09.12.39.51_veh-26_05620_06003
134e2f1c532557d1 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
13746a2c12bc5ab5 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
137678fbd99257ff unknown 2021.06.09.12.39.51_veh-26_05620_06003
137fe5e08b4e58ff unknown 2021.06.09.12.39.51_veh-26_05620_06003
13a0bf6ba0c55e26 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
13ac3cfcec465802 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
13b9463e0bcd5829 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
13c28f632ffc58a0 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
13c3cb5313e55ab8 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
13c40e3c7a735923 stationary 2021.06.09.12.39.51_veh-26_05620_06003
13ca41fc35395a23 stationary 2021.06.09.12.39.51_veh-26_05620_06003
13d2ddce4c1b5223 unknown 2021.06.09.12.39.51_veh-26_05620_06003
13d5619103af5ef9 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
13e41d39c02f520e stationary 2021.06.09.12.39.51_veh-26_05620_06003
13e62fcbd45b5137 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
13f3456f96155f6f traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
13f47a0056215c74 stationary 2021.06.09.12.39.51_veh-26_05620_06003
13f5f36ee0ff55e8 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
13f909a0bb235db3 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
14018473672f501c stationary 2021.06.09.12.39.51_veh-26_05620_06003
140f9114785b5f70 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
141b4bf73bf353b0 stationary 2021.06.09.12.39.51_veh-26_05620_06003
142cd8ad86b2523c stationary 2021.06.09.12.39.51_veh-26_05620_06003
143353b3b30a580f stationary 2021.06.09.12.39.51_veh-26_05620_06003
143804dd1b07534c stationary_in_traffic 2021.06.09.12.39.51_veh-26_05620_06003
1438c59ecf1e593e unknown 2021.06.09.12.39.51_veh-26_05620_06003
144065a500835924 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
14481b16e59f5392 stationary 2021.06.09.12.39.51_veh-26_05620_06003
1457d464048156e7 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
145830de3c5d533c unknown 2021.06.09.12.39.51_veh-26_05620_06003
1459f5b99a42510e traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
1464b5445e2e5698 stationary 2021.06.09.12.39.51_veh-26_05620_06003
146ec8cf63685376 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
14825a2a09925993 stationary 2021.06.09.12.39.51_veh-26_05620_06003
1493bef4464d5ecc stationary 2021.06.09.12.39.51_veh-26_05620_06003
14a3c22b89315390 stationary 2021.06.09.12.39.51_veh-26_05620_06003
14a5dcf1062b518c stationary 2021.06.09.12.39.51_veh-26_05620_06003
14a6ac2717815b78 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
14c19b9f0446555b unknown 2021.06.09.12.39.51_veh-26_05620_06003
14c1a7e4f3dd5b0d on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
14c28873a42e5654 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
14c2f900caa159f9 unknown 2021.06.09.12.39.51_veh-26_05620_06003
14cc236bbdd953d4 unknown 2021.06.09.12.39.51_veh-26_05620_06003
14d212b102485682 stationary_in_traffic 2021.06.09.12.39.51_veh-26_05620_06003
14e45fd244895b87 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
14e9b1e6897a5d26 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
14fee367656a5ff7 stationary 2021.06.09.12.39.51_veh-26_05620_06003
150a622313bc5e72 stationary 2021.06.09.12.39.51_veh-26_05620_06003
150ef651286451c4 unknown 2021.06.09.12.39.51_veh-26_05620_06003
151b2107fe8e55e9 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
151ca3436cfa565d on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
152171d863495323 stationary 2021.06.09.12.39.51_veh-26_05620_06003
15277fd50feb5351 stationary 2021.06.09.12.39.51_veh-26_05620_06003
153228afb54b585f stationary 2021.06.09.12.39.51_veh-26_05620_06003
153eda40e1e05fd4 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
153f728feb1a5dca traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1541f25f08bd5afe stationary 2021.06.09.12.39.51_veh-26_05620_06003
154ef9583e535218 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
155394f1370050cc stationary 2021.06.09.12.39.51_veh-26_05620_06003
1576a4d54e835407 stationary 2021.06.09.12.39.51_veh-26_05620_06003
15842368f1b256d3 unknown 2021.06.09.12.39.51_veh-26_05620_06003
158f01a3cb0a5796 stationary 2021.06.09.12.39.51_veh-26_05620_06003
158f329ed531563b traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
159a508bcbc95570 stationary 2021.06.09.12.39.51_veh-26_05620_06003
15a3ff3842965025 unknown 2021.06.09.12.39.51_veh-26_05620_06003
15aaa00f62225b2b unknown 2021.06.09.12.39.51_veh-26_05620_06003
15ad0462f4425f64 unknown 2021.06.09.12.39.51_veh-26_05620_06003
15cd5d5bde8a5008 unknown 2021.06.09.12.39.51_veh-26_05620_06003
15d2371596a4503e on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
15d253bcafed597b stationary 2021.06.09.12.39.51_veh-26_05620_06003
15d5a460d0b452c3 stationary 2021.06.09.12.39.51_veh-26_05620_06003
15dde2d944be5bf2 stationary 2021.06.09.12.39.51_veh-26_05620_06003
15ea77f92b6e5572 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
15f45af2cb8a536f stationary 2021.06.09.12.39.51_veh-26_05620_06003
15f4a482c38e5c8a stationary 2021.06.09.12.39.51_veh-26_05620_06003
15f8bb66a5325dcc stationary 2021.06.09.12.39.51_veh-26_05620_06003
16153d3d43c25903 stationary 2021.06.09.12.39.51_veh-26_05620_06003
1615dc3b85185ab5 traversing_intersection 2021.06.09.12.39.51_veh-26_05620_06003
1625d47c131a5171 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
16294a21f8d951f6 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1629b0c56d0156e4 traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
162efcbebf47566e traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1636a30a55b35cb5 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1637b00ad1365152 stationary 2021.06.09.12.39.51_veh-26_05620_06003
165824b8e80e5546 unknown 2021.06.09.12.39.51_veh-26_05620_06003
165c16de1f2b5e22 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1670ae1b1dac594c traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
1671b902ebfe51b7 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1675565760d45160 stationary 2021.06.09.12.39.51_veh-26_05620_06003
167a0bbd3aca5277 stationary 2021.06.09.12.39.51_veh-26_05620_06003
168c13c861835fd0 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
1694d20392f8541c stationary 2021.06.09.12.39.51_veh-26_05620_06003
16ab029ad8ed59eb traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
16b7f381f47f5595 stationary 2021.06.09.12.39.51_veh-26_05620_06003
16bb7f7fe1025363 unknown 2021.06.09.12.39.51_veh-26_05620_06003
16bec9533cf15ac9 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
16bfcb3ce2a751bf unknown 2021.06.09.12.39.51_veh-26_05620_06003
16c1485cc04e5dd8 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
16d33281de3e5d43 on_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
16db39eed39250f6 stationary 2021.06.09.12.39.51_veh-26_05620_06003
16dc6b7569c95c52 stationary 2021.06.09.12.39.51_veh-26_05620_06003
1703c20c2aa653c4 stationary 2021.06.09.12.39.51_veh-26_05620_06003
170dbda2205e51ac unknown 2021.06.09.12.39.51_veh-26_05620_06003
17169c1c984d5198 unknown 2021.06.09.12.39.51_veh-26_05620_06003
173e5dd47f4a5e6e traversing_traffic_light_intersection 2021.06.09.12.39.51_veh-26_05620_06003
173e6622134754d3 stationary 2021.06.09.12.39.51_veh-26_05620_06003
1742565417ea55b4 stationary 2021.06.09.12.39.51_veh-26_05620_06003
17488818793452d7 unknown 2021.06.09.12.39.51_veh-26_05620_06003
17543a63b2ef5381 stationary 2021.06.09.12.39.51_veh-26_05620_06003
175e02192ed85c6e waiting_for_pedestrian_to_cross 2021.06.09.12.39.51_veh-26_05620_06003
1773d9d74e755388 traversing_pickup_dropoff 2021.06.09.12.39.51_veh-26_05620_06003
